job_posting_id,small_pred_rank,pred_small_category,pred_small_score,rank,score,job_role_name,job_role_id,large_category,mid_category,small_category
259098,1,인공지능,0.7066810131072998,3,0.63847815990448,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
2601280003945,1,인공지능,0.6903846263885498,1,0.6519434452056885,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
2601280003945,1,인공지능,0.6903846263885498,2,0.6474704742431641,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
2601280003945,1,인공지능,0.6903846263885498,3,0.6276707649230957,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
2602120000961,1,인공지능,0.6344137191772461,1,0.5645300149917603,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
2602120000961,1,인공지능,0.6344137191772461,2,0.5458791851997375,인공지능모델링,20010703,정보통신,정보기술,인공지능
2602120000961,1,인공지능,0.6344137191772461,3,0.5406429767608643,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
2602120000965,1,인공지능,0.5682101845741272,1,0.5092910528182983,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
2602120000965,1,인공지능,0.5682101845741272,2,0.5015496015548706,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
2602120000965,1,인공지능,0.5682101845741272,3,0.4729539155960083,인공지능모델링,20010703,정보통신,정보기술,인공지능
302164,1,인공지능,0.7370506525039673,1,0.6789608001708984,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
302164,1,인공지능,0.7370506525039673,2,0.6763102412223816,인공지능모델링,20010703,정보통신,정보기술,인공지능
302164,1,인공지능,0.7370506525039673,3,0.6701658964157104,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
319759,1,인공지능,0.6908249855041504,1,0.6783530116081238,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
319759,1,인공지능,0.6908249855041504,2,0.6504033803939819,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
319759,1,인공지능,0.6908249855041504,3,0.6348066329956055,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
321639,1,인공지능,0.6493355631828308,1,0.6212265491485596,인공지능모델링,20010703,정보통신,정보기술,인공지능
321639,1,인공지능,0.6493355631828308,2,0.6013522744178772,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
321639,1,인공지능,0.6493355631828308,3,0.5802173018455505,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
325530,1,인공지능,0.7336125373840332,1,0.7379107475280762,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
325530,1,인공지능,0.7336125373840332,2,0.7053945660591125,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
325530,1,인공지능,0.7336125373840332,3,0.7038934230804443,인공지능모델링,20010703,정보통신,정보기술,인공지능
326661,1,인공지능,0.5570574998855591,1,0.5579632520675659,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
326661,1,인공지능,0.5570574998855591,2,0.4957450032234192,인공지능모델링,20010703,정보통신,정보기술,인공지능
326661,1,인공지능,0.5570574998855591,3,0.4694373309612274,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
330897,1,인공지능,0.6790676712989807,1,0.6958612203598022,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
330897,1,인공지능,0.6790676712989807,2,0.6307927370071411,인공지능서비스운영관리,20010704,정보통신,정보기술,인공지능
330897,1,인공지능,0.6790676712989807,3,0.6056413650512695,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
331952,1,인공지능,0.6654224395751953,1,0.6981699466705322,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
331952,1,인공지능,0.6654224395751953,2,0.635382890701294,인공지능모델링,20010703,정보통신,정보기술,인공지능
331952,1,인공지능,0.6654224395751953,3,0.5867021083831787,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
333981,1,인공지능,0.6728314161300659,1,0.6631307005882263,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
333981,1,인공지능,0.6728314161300659,2,0.6055485010147095,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
333981,1,인공지능,0.6728314161300659,3,0.5714254379272461,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
335989,1,인공지능,0.59194016456604,1,0.629501223564148,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
335989,1,인공지능,0.59194016456604,2,0.5501532554626465,인공지능모델링,20010703,정보통신,정보기술,인공지능
335989,1,인공지능,0.59194016456604,3,0.5307972431182861,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
336532,1,인공지능,0.6162711381912231,1,0.5776106119155884,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
336532,1,인공지능,0.6162711381912231,2,0.5351791381835938,인공지능서비스운영관리,20010704,정보통신,정보기술,인공지능
336532,1,인공지능,0.6162711381912231,3,0.5190210342407227,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
336877,1,인공지능,0.6643584370613098,1,0.6078959703445435,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
336877,1,인공지능,0.6643584370613098,2,0.5877783298492432,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
336877,1,인공지능,0.6643584370613098,3,0.5714502334594727,인공지능모델링,20010703,정보통신,정보기술,인공지능
337982,1,인공지능,0.5610331296920776,1,0.5800918340682983,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
337982,1,인공지능,0.5610331296920776,2,0.52885502576828,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
337982,1,인공지능,0.5610331296920776,3,0.5192778706550598,인공지능모델링,20010703,정보통신,정보기술,인공지능
338649,1,인공지능,0.6652945280075073,1,0.685893177986145,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
338649,1,인공지능,0.6652945280075073,2,0.6263505220413208,인공지능모델링,20010703,정보통신,정보기술,인공지능
338649,1,인공지능,0.6652945280075073,3,0.6117703914642334,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
338740,1,인공지능,0.7475894689559937,1,0.6936085820198059,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
338740,1,인공지능,0.7475894689559937,2,0.6606407165527344,인공지능모델링,20010703,정보통신,정보기술,인공지능
338740,1,인공지능,0.7475894689559937,3,0.6516823768615723,인공지능서비스기획,20010702,정보통신,정보기술,인공지능
339810,1,인공지능,0.6475762128829956,1,0.6735955476760864,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
339810,1,인공지능,0.6475762128829956,2,0.589339017868042,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
339810,1,인공지능,0.6475762128829956,3,0.5794162750244141,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
340436,1,인공지능,0.6886686086654663,1,0.6583365201950073,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
340436,1,인공지능,0.6886686086654663,2,0.6214277148246765,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
340436,1,인공지능,0.6886686086654663,3,0.6056468486785889,인공지능모델링,20010703,정보통신,정보기술,인공지능
341889,1,인공지능,0.7507467269897461,1,0.721853494644165,인공지능모델링,20010703,정보통신,정보기술,인공지능
341889,1,인공지능,0.7507467269897461,2,0.7185811400413513,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
341889,1,인공지능,0.7507467269897461,3,0.6938344836235046,인공지능서비스운영관리,20010704,정보통신,정보기술,인공지능
50277435,1,인공지능,0.6995147466659546,1,0.7072653770446777,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
50277435,1,인공지능,0.6995147466659546,2,0.6793792843818665,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
50277435,1,인공지능,0.6995147466659546,3,0.6555553078651428,인공지능모델링,20010703,정보통신,정보기술,인공지능
50362502,1,인공지능,0.680518627166748,1,0.6598865985870361,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
50362502,1,인공지능,0.680518627166748,2,0.6461742520332336,인공지능모델링,20010703,정보통신,정보기술,인공지능
50362502,1,인공지능,0.680518627166748,3,0.6339277029037476,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
52748998,1,인공지능,0.11280050873756409,1,0.1746387630701065,인공지능모델링,20010703,정보통신,정보기술,인공지능
52748998,1,인공지능,0.11280050873756409,2,0.14273828268051147,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
52748998,1,인공지능,0.11280050873756409,3,0.12966430187225342,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
52892329,1,인공지능,0.6987603902816772,1,0.6478649377822876,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
52892329,1,인공지능,0.6987603902816772,2,0.6364396810531616,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
52892329,1,인공지능,0.6987603902816772,3,0.6027954816818237,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
53000602,1,인공지능,0.695417046546936,1,0.6806507706642151,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
53000602,1,인공지능,0.695417046546936,2,0.6607710123062134,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
53000602,1,인공지능,0.695417046546936,3,0.6170621514320374,인공지능모델링,20010703,정보통신,정보기술,인공지능
53058108,1,인공지능,0.5659310817718506,1,0.6124341487884521,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
53058108,1,인공지능,0.5659310817718506,2,0.5743721723556519,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
53058108,1,인공지능,0.5659310817718506,3,0.5287606120109558,인공지능모델링,20010703,정보통신,정보기술,인공지능
53080302,1,인공지능,0.5682101845741272,1,0.5092910528182983,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
53080302,1,인공지능,0.5682101845741272,2,0.5015496015548706,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
53080302,1,인공지능,0.5682101845741272,3,0.4729539155960083,인공지능모델링,20010703,정보통신,정보기술,인공지능
53080341,1,인공지능,0.6359115839004517,1,0.5636394619941711,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
53080341,1,인공지능,0.6359115839004517,2,0.5446845293045044,인공지능모델링,20010703,정보통신,정보기술,인공지능
53080341,1,인공지능,0.6359115839004517,3,0.5375757813453674,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
533808,1,인공지능,0.6669334769248962,1,0.6742304563522339,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
533808,1,인공지능,0.6669334769248962,2,0.6326062679290771,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
533808,1,인공지능,0.6669334769248962,3,0.6229804754257202,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
534774,1,인공지능,0.732254147529602,1,0.6809487342834473,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
534774,1,인공지능,0.732254147529602,2,0.6688706874847412,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
534774,1,인공지능,0.732254147529602,3,0.6597732901573181,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
535275,1,인공지능,0.6821351051330566,1,0.6586606502532959,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
535275,1,인공지능,0.6821351051330566,2,0.6320043206214905,인공지능모델링,20010703,정보통신,정보기술,인공지능
535275,1,인공지능,0.6821351051330566,3,0.599083423614502,생성형AI엔지니어링,20010707,정보통신,정보기술,인공지능
536462,1,인공지능,0.6494667530059814,1,0.6102149486541748,인공지능플랫폼구축,20010701,정보통신,정보기술,인공지능
536462,1,인공지능,0.6494667530059814,2,0.5918154716491699,인공지능학습데이터구축,20010706,정보통신,정보기술,인공지능
536462,1,인공지능,0.6494667530059814,3,0.5644523501396179,인공지능서비스구현,20010705,정보통신,정보기술,인공지능
