job_posting_id,rank,job_role_id,score,job_role_name,large_category,mid_category,small_category
533808,1,20010706,0.6742304563522339,인공지능학습데이터구축,정보통신,정보기술,인공지능
533808,2,20010707,0.6326060891151428,생성형AI엔지니어링,정보통신,정보기술,인공지능
533808,3,20010705,0.6229803562164307,인공지능서비스구현,정보통신,정보기술,인공지능
534774,1,20010706,0.6809487342834473,인공지능학습데이터구축,정보통신,정보기술,인공지능
534774,2,20010701,0.6688706278800964,인공지능플랫폼구축,정보통신,정보기술,인공지능
534774,3,20010707,0.6597732901573181,생성형AI엔지니어링,정보통신,정보기술,인공지능
535275,1,20010706,0.6586606502532959,인공지능학습데이터구축,정보통신,정보기술,인공지능
535275,2,20010703,0.6320043802261353,인공지능모델링,정보통신,정보기술,인공지능
535275,3,20010707,0.5990832448005676,생성형AI엔지니어링,정보통신,정보기술,인공지능
536462,1,20010701,0.6102149486541748,인공지능플랫폼구축,정보통신,정보기술,인공지능
536462,2,20010706,0.5918154120445251,인공지능학습데이터구축,정보통신,정보기술,인공지능
536462,3,20010705,0.5644522905349731,인공지능서비스구현,정보통신,정보기술,인공지능
